Country Name,Country Code,Series Name,Series Code,1980 [YR1980],2000 [YR2000],2010 [YR2010],2022 [YR2022]
Uganda,UGA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.14190733850195,5.63761163805265,4.65013371219401
Ukraine,UKR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,5.90000000024899,4.09200436668087,-29.1
United Arab Emirates,ARE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,23.874774910498,10.8527042125986,1.60285004831249,7.41110320184745
United Kingdom,GBR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-2.03136778247392,4.09265347753652,2.43007289502704,4.10162138081358
United States,USA,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-0.256749673873159,4.07715947941618,2.70885669419681,2.06159311851432
Uruguay,URY,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,5.84340090113461,-1.92993063549235,7.8034096507169,4.92187446326928
Uzbekistan,UZB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.83499999933798,7.59716796085495,5.66881705490789
Vanuatu,VUT,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-11.3998067077697,5.92480905652914,1.25886720329326,1.8489710653807
"Venezuela, RB",VEN,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,-4.42132236441776,3.68694416687683,-1.48879125078348,..
Viet Nam,VNM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.78731640822592,6.42323821717194,8.01979845814972
Virgin Islands (U.S.),VIR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,0.596383224317051,..
West Bank and Gaza,PSE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,-8.55618329065622,5.77736205629419,3.93297695999789
"Yemen, Rep.",YEM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,6.1819155928913,7.70230703961865,..
Zambia,ZMB,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,3.03562235066106,3.89732294341896,10.2982233241213,4.74494249434159
Zimbabwe,ZWE,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,14.4206839086721,-3.05918974918634,21.4520609184971,3.40000000028282
,,,,,,,
,,,,,,,
,,,,,,,
Data from database: World Development Indicators,,,,,,,
Last Updated: 10/26/2023,,,,,,,
